%y	100	400	1000	3200	5000	7500	10000
0.38293	-0.2009	-0.25775	-0.1769	-0.14835	-0.14141	-0.13251	-0.12607
0.39667	-0.20481	-0.24188	-0.16373	-0.13584	-0.12946	-0.12124	-0.11512
0.41356	-0.209	-0.22113	-0.14756	-0.12039	-0.11459	-0.10733	-0.10169
0.4187	-0.21	-0.21489	-0.14262	-0.11566	-0.11001	-0.10304	-0.097554
0.43551	-0.21233	-0.19401	-0.12636	-0.10005	-0.094888	-0.088798	-0.084124
0.4425	-0.2133	-0.18532	-0.11961	-0.093559	-0.088592	-0.082861	-0.07852
0.44414	-0.21346	-0.18326	-0.118	-0.091992	-0.087044	-0.081375	-0.077103
0.44979	-0.21359	-0.1763	-0.11247	-0.086565	-0.081641	-0.076165	-0.072113
0.4625	-0.21383	-0.16062	-0.10001	-0.074332	-0.069452	-0.064397	-0.060836
0.46883	-0.21342	-0.15292	-0.093765	-0.068204	-0.063324	-0.058441	-0.05509
0.47698	-0.21289	-0.143	-0.085738	-0.060343	-0.055474	-0.050827	-0.047742
0.48735	-0.21131	-0.1306	-0.07548	-0.05038	-0.045558	-0.041305	-0.038647
0.49856	-0.20943	-0.11722	-0.064405	-0.039611	-0.034827	-0.030984	-0.02876
0.50567	-0.20747	-0.10883	-0.057314	-0.032637	-0.027785	-0.024016	-0.021965
0.51901	-0.20335	-0.093222	-0.043989	-0.019463	-0.014358	-0.010519	-0.0086149
0.52848	-0.19966	-0.082173	-0.034475	-0.010059	-0.0048058	-9.74E-04	7.75E-04
0.5439	-0.19258	-0.064364	-0.018948	0.0052288	0.010656	0.014328	0.015686
0.55661	-0.18563	-0.049669	-0.0060931	0.017814	0.023304	0.026691	0.02755
0.57095	-0.17655	-0.033138	0.0085437	0.032171	0.037726	0.040775	0.041026
0.58053	-0.16983	-0.022028	0.018381	0.041796	0.047379	0.050049	0.049949
0.59577	-0.15777	-0.004323	0.034167	0.057151	0.062691	0.064625	0.063926
0.60676	-0.14847	0.0085564	0.045644	0.06828	0.073657	0.075134	0.07395
0.62037	-0.13573	0.024569	0.059977	0.08209	0.087162	0.088008	0.086181
0.63221	-0.12421	0.038592	0.072545	0.094133	0.098837	0.099	0.096572
0.64355	-0.11214	0.052118	0.08472	0.10578	0.1101	0.10958	0.10659
0.6587	-0.095446	0.070329	0.10123	0.12136	0.12511	0.12353	0.11996
0.66699	-0.085588	0.080355	0.11035	0.12994	0.13335	0.13116	0.12729
0.68592	-0.062541	0.10336	0.13163	0.14972	0.1522	0.14882	0.14451
0.69206	-0.0544	0.1109	0.13865	0.15618	0.15831	0.15458	0.15015
0.71212	-0.027899	0.13533	0.16193	0.17745	0.17845	0.17384	0.16898
0.7167	-0.021288	0.14096	0.16735	0.18239	0.18313	0.17832	0.17337
0.73803	0.0093086	0.16674	0.19309	0.2056	0.20526	0.19967	0.19416
0.74153	0.014837	0.17102	0.19743	0.20948	0.20897	0.20325	0.19765
0.76424	0.050549	0.19795	0.22589	0.23471	0.23309	0.22665	0.22041
0.76511	0.05205	0.19899	0.227	0.2357	0.23404	0.22757	0.2213
0.77085	0.062087	0.20553	0.23439	0.24232	0.24043	0.23378	0.22734
0.78798	0.091852	0.22501	0.25638	0.26198	0.25941	0.25224	0.24529
0.78998	0.095385	0.22717	0.25894	0.26434	0.2617	0.25446	0.24746
0.81033	0.13579	0.24939	0.28547	0.28934	0.28602	0.278	0.27033
0.81106	0.13722	0.25016	0.28641	0.29023	0.28688	0.27884	0.27114
0.81193	0.1391	0.25104	0.28749	0.29132	0.28792	0.27984	0.27212
0.83155	0.18374	0.27111	0.31214	0.31617	0.31173	0.30276	0.29442
0.83833	0.20053	0.27769	0.32021	0.32508	0.32027	0.31098	0.3024
0.84833	0.22759	0.28783	0.33199	0.33864	0.33336	0.32357	0.31459
0.85575	0.24846	0.29509	0.34029	0.34881	0.34329	0.33311	0.3238
0.86778	0.28622	0.30781	0.35314	0.36583	0.36022	0.34942	0.33957
0.86841	0.28821	0.30849	0.35381	0.36673	0.36111	0.35028	0.3404
0.8699	0.29345	0.31026	0.35523	0.36882	0.36328	0.35242	0.34249
0.88218	0.33637	0.32454	0.36684	0.386	0.3811	0.36997	0.35958
0.88532	0.34837	0.3287	0.36947	0.39021	0.38567	0.37459	0.36413
0.89651	0.39342	0.34588	0.37861	0.40474	0.40159	0.39089	0.38023
0.90238	0.41873	0.35618	0.38282	0.41158	0.40928	0.3989	0.38819
0.91188	0.46239	0.3773	0.39011	0.42196	0.42121	0.41153	0.40084
0.91611	0.48342	0.38899	0.39341	0.42588	0.42594	0.41672	0.40613
0.92267	0.51615	0.40791	0.39879	0.43186	0.43323	0.42475	0.41435
0.93085	0.56049	0.43997	0.40879	0.43667	0.44021	0.43308	0.42295
0.93479	0.58194	0.4553	0.41339	0.43886	0.44346	0.43697	0.42698
0.9373	0.59655	0.46819	0.41895	0.43953	0.44457	0.43851	0.42873
0.94433	0.6375	0.50533	0.43596	0.44134	0.4475	0.44258	0.43337
0.94692	0.65317	0.52083	0.44435	0.44195	0.44824	0.44359	0.43456
0.95435	0.69896	0.57039	0.47698	0.44562	0.45035	0.44561	0.43681
0.95455	0.7002	0.57182	0.47804	0.44578	0.45041	0.44565	0.43684
0.95513	0.70395	0.57647	0.48211	0.44684	0.45075	0.4458	0.43693
0.96354	0.75781	0.64271	0.53885	0.46065	0.4553	0.44785	0.43816
0.96687	0.77936	0.67108	0.56651	0.47048	0.45883	0.4492	0.43886
0.973	0.81973	0.72579	0.62275	0.49441	0.46841	0.45238	0.4403
0.97902	0.85987	0.78422	0.69294	0.5436	0.4951	0.46162	0.4442
0.98002	0.8666	0.79408	0.70487	0.55213	0.49975	0.46322	0.44486
0.98094	0.87278	0.80351	0.71771	0.56744	0.51328	0.47337	0.45169
0.98625	0.9084	0.85785	0.79165	0.65592	0.59179	0.53264	0.49199
0.99094	0.93986	0.90671	0.862	0.76185	0.7065	0.64712	0.60006
0.99116	0.94132	0.90898	0.86528	0.76677	0.71182	0.65242	0.60506
0.99158	0.94418	0.91343	0.87182	0.77776	0.72496	0.66745	0.62126
0.99433	0.96252	0.942	0.91392	0.84844	0.80941	0.76411	0.72548
0.99671	0.9783	0.96654	0.95035	0.91216	0.88877	0.8607	0.83595
0.99671	0.97831	0.96654	0.95036	0.91216	0.88878	0.86071	0.83596
0.99671	0.97831	0.96654	0.95036	0.91217	0.88878	0.86071	0.83596
0.9985	0.99016	0.98487	0.97759	0.96037	0.94975	0.93683	0.92528
1	1	1	1	1	1	1	1
